chr5-5902	chr5	90859153	90859307	+	8.13	0.778	7	6.02	7.49e-05	0.84
chr5-4936	chr5	92091835	92091989	+	8.13	0.75	9	6.56	4.15e-05	0.74
chr5-5399	chr5	92309655	92309809	+	8.13	0.818	8	6.31	5.38e-05	0.74
chr5-5909	chr5	92531095	92531249	+	8.13	0.889	7	8.97	4.06e-06	0.84
chr5-5912	chr5	93105503	93105657	+	8.13	0.8	7	7.01	2.61e-05	0.84
chr5-5955	chr5	104446333	104446487	+	8.13	0.75	7	7.1	2.37e-05	0.98
chr5-5994	chr5	110470140	110470294	+	8.13	0.889	7	9.65	2.41e-06	0.84
chr5-6008	chr5	114127656	114127810	+	8.13	0.727	7	8.38	6.56e-06	0.84
chr5-6158	chr5	136473554	136473708	+	8.13	0.8	7	5.88	8.78e-05	0.84
chr5-6161	chr5	136630790	136630944	+	8.13	0.8	7	9.3	3.15e-06	0.84
chr5-6163	chr5	136729259	136729413	+	8.13	0.9	7	46.5	1.6e-11	0.98
chr5-5623	chr5	144290141	144290295	+	8.13	0.909	8	6.24	5.86e-05	0.84
chr5-6232	chr5	144937372	144937526	+	8.13	0.9	7	10.03	1.83e-06	0.84
chr5-6253	chr5	147992736	147992890	+	8.13	0.9	7	63.94	1.32e-12	0.98
chr5-5684	chr5	16630524	16630678	+	7.11	0.9	7	31.97	3.85e-09	0.82
chr5-5708	chr5	24100384	24100538	+	7.11	0.636	7	10.41	6.3e-06	0.82
chr5-5745	chr5	31732813	31732967	+	7.11	0.889	7	14.92	6.22e-07	0.82
chr5-5765	chr5	34418869	34419023	+	7.11	0.778	7	8.29	2.61e-05	0.71
chr5-5812	chr5	54040589	54040743	+	7.11	0.9	7	6.99	8.38e-05	0.82
chr5-5872	chr5	75020599	75020753	+	7.11	0.875	7	7.34	5.5e-05	0.71
chr5-5873	chr5	75382361	75382515	+	7.11	0.667	7	9.73	9.64e-06	0.71
chr5-5939	chr5	102012103	102012257	+	7.11	0.875	7	8.29	2.61e-05	0.71
chr5-5975	chr5	107597331	107597485	+	7.11	0.889	7	8.95	1.62e-05	0.71
chr5-6033	chr5	118448979	118449133	+	7.11	0.778	7	6.89	9.21e-05	0.71
chr5-6064	chr5	122328649	122328803	+	7.11	0.636	7	16.58	3.12e-07	0.82
chr5-6127	chr5	134974849	134975003	+	7.11	0.7	7	7.99	3.27e-05	0.71
chr5-6152	chr5	136280988	136281142	+	7.11	0.8	7	23.56	3.02e-08	0.82
chr5-6181	chr5	138833480	138833634	+	7.11	0.889	7	6.99	8.38e-05	0.82
chr5-6215	chr5	143042013	143042167	+	7.11	0.889	7	7.85	3.64e-05	0.82
chr5-6221	chr5	143729270	143729424	+	7.11	0.75	7	8.44	2.33e-05	0.71
chr5-6250	chr5	147793863	147794017	+	7.11	0.429	7	8.14	2.93e-05	0.71
chr5-6251	chr5	147835113	147835267	+	7.11	0.778	7	11.19	3.98e-06	0.82
chr5-5648	chr5	149229693	149229847	+	7.11	0.786	8	7.46	4.98e-05	0.82
chr5-6270	chr5	150310816	150310970	+	7.11	0.778	7	7.85	3.64e-05	0.71
chr5-5670	chr5	7988073	7988227	+	6.1	0.875	7	31.97	5.03e-08	0.66
chr5-5691	chr5	20392904	20393058	+	6.1	0.889	7	25.57	1.83e-07	0.66
chr5-5770	chr5	34813820	34813974	+	6.1	0.778	7	34.87	3.03e-08	0.66
chr5-6032	chr5	118414948	118415102	+	6.1	0.875	7	8.52	8.35e-05	0.66
chr6-2612	chr6	108566278	108566432	+	25.4	0.935	19	4.61	8.27e-10	0.94
chr6-2809	chr6	49061964	49062118	+	24.4	0.857	17	4.74	1.05e-09	1
chr6-2989	chr6	92100596	92100750	+	22.4	0.957	16	4.48	1.34e-08	1.01
chr6-2769	chr6	146079832	146079986	+	22.4	0.815	18	4.12	5.5e-08	0.9
chr6-3098	chr6	39556612	39556766	+	21.3	0.913	15	6.36	6.57e-11	1.02
chr6-2852	chr6	99029857	99030011	+	21.3	0.8	17	4.2	8.24e-08	0.9
chr6-3220	chr6	29781922	29782076	+	20.3	0.955	14	4.32	1.05e-07	1.1
chr6-2695	chr6	54952659	54952813	+	20.3	0.864	18	4.42	7.21e-08	0.84
chr6-3139	chr6	86584421	86584575	+	20.3	0.769	15	6.15	3.31e-10	0.96
chr6-3298	chr6	87551974	87552128	+	20.3	0.792	14	7.27	1.88e-11	1.02
chr6-2853	chr6	99031571	99031725	+	20.3	0.8	17	4.28	1.23e-07	0.84
chr6-3331	chr6	113625544	113625698	+	20.3	0.952	14	5.66	1.33e-09	1.02
chr6-3399	chr6	3344169	3344323	+	19.3	0.952	13	4.32	2.13e-07	1.03
chr6-3120	chr6	67034525	67034679	+	19.3	0.87	15	4.65	7.03e-08	0.89
chr6-3303	chr6	88947309	88947463	+	19.3	0.905	14	5.5	5.37e-09	0.96
chr6-2907	chr6	3350179	3350333	+	18.3	0.9	16	4.01	1.25e-06	0.84
chr6-3118	chr6	56760316	56760470	+	18.3	0.909	15	4.58	1.9e-07	0.96
chr6-3019	chr6	121338259	121338413	+	18.3	0.95	16	4.43	3.14e-07	0.84
chr6-3185	chr6	125430612	125430766	+	18.3	0.9	15	4.5	2.52e-07	0.89
chr6-3066	chr6	3396303	3396457	+	17.3	0.947	15	5.43	3.91e-08	0.89
chr6-3433	chr6	39506749	39506903	+	17.3	0.773	13	4.25	1.15e-06	0.96
chr6-3249	chr6	47651146	47651300	+	17.3	0.773	14	26.51	7.77e-19	0.89
chr6-3309	chr6	91581941	91582095	+	17.3	0.895	14	4.79	2.27e-07	0.89
chr6-3332	chr6	113629745	113629899	+	17.3	0.85	14	5.1	9.43e-08	0.89
chr6-3033	chr6	125360974	125361128	+	17.3	0.947	16	4.87	1.78e-07	0.78
chr6-3783	chr6	125476996	125477150	+	17.3	0.762	12	6.55	2.71e-09	1.14
chr6-3556	chr6	129424422	129424576	+	17.3	0.81	13	5.3	5.53e-08	0.96
chr6-3409	chr6	29166312	29166466	+	16.3	0.882	13	5.22	1.65e-07	0.89
chr6-3416	chr6	30271225	30271379	+	16.3	0.941	13	5.62	6.18e-08	0.89
chr6-3134	chr6	82770408	82770562	+	16.3	0.895	15	4.06	4.08e-06	0.77
chr6-3689	chr6	82772007	82772161	+	16.3	0.9	12	5.95	2.9e-08	0.97
chr6-3320	chr6	99666070	99666224	+	16.3	0.818	14	5.06	2.45e-07	0.97
chr6-3169	chr6	116674306	116674460	+	16.3	0.8	15	5.06	2.45e-07	0.83
chr6-3372	chr6	125507757	125507911	+	16.3	0.941	14	4.85	4.32e-07	0.83
chr6-4091	chr6	128797995	128798149	+	16.3	0.8	11	10.55	9.07e-12	1.05
chr6-3378	chr6	134828449	134828603	+	16.3	0.895	14	4.87	4.06e-07	0.89
chr6-3565	chr6	136490000	136490154	+	16.3	0.842	13	4.85	4.32e-07	0.97
chr6-3885	chr6	31130597	31130751	+	15.2	0.824	11	6.15	5.08e-08	0.97
chr6-3238	chr6	38809937	38810091	+	15.2	0.65	14	4.63	1.69e-06	0.76
chr6-3498	chr6	89406812	89406966	+	15.2	0.824	13	6.15	5.08e-08	0.82
chr6-4072	chr6	122660371	122660525	+	15.2	0.75	11	5.07	5.6e-07	0.97
chr6-3182	chr6	124964661	124964815	+	15.2	0.739	15	4.19	5.59e-06	0.82
chr6-3555	chr6	129423806	129423960	+	15.2	0.938	13	4.5	2.38e-06	0.82
chr6-3822	chr6	145217027	145217181	+	15.2	0.947	12	6.31	3.64e-08	0.89
chr6-4123	chr6	145989967	145990121	+	15.2	0.765	11	6.23	4.31e-08	0.97
chr6-3606	chr6	28406309	28406463	+	14.2	0.778	12	4.16	1.21e-05	0.88
chr6-3870	chr6	28408275	28408429	+	14.2	0.706	11	4.11	1.4e-05	0.88
chr6-4190	chr6	38432405	38432559	+	14.2	0.882	10	4.92	1.88e-06	0.97
chr6-4198	chr6	39242732	39242886	+	14.2	0.875	10	4.66	3.44e-06	0.97
chr6-3633	chr6	42266097	42266251	+	14.2	0.882	12	4.07	1.55e-05	0.88
chr6-4583	chr6	52800972	52801126	+	14.2	0.875	9	5.63	3.95e-07	1.08
chr6-3957	chr6	70845146	70845300	+	14.2	0.882	11	4.64	3.65e-06	0.97
chr6-3962	chr6	72518979	72519133	+	14.2	0.938	11	6.73	4.72e-08	0.88
chr6-3687	chr6	72871147	72871301	+	14.2	0.625	12	5.56	4.57e-07	0.81
chr6-3966	chr6	73013847	73014001	+	14.2	0.824	11	5.93	2.15e-07	0.88
chr6-3473	chr6	82847724	82847878	+	14.2	0.933	13	4.97	1.66e-06	0.75
chr6-3703	chr6	86772306	86772460	+	14.2	0.824	12	4.07	1.55e-05	0.81
chr6-3995	chr6	88926913	88927067	+	14.2	0.789	11	5.53	4.91e-07	0.88
chr6-3494	chr6	88973942	88974096	+	14.2	0.762	13	4.95	1.76e-06	0.81
chr6-3725	chr6	99522214	99522368	+	14.2	0.778	12	4.76	2.71e-06	0.81
chr6-5161	chr6	100213766	100213920	+	14.2	0.875	8	13.36	8.33e-12	1.21
chr6-3330	chr6	113079616	113079770	+	14.2	0.938	14	5.59	4.25e-07	0.75
chr6-4367	chr6	115479724	115479878	+	14.2	0.7	10	4.71	3.06e-06	1.08
chr6-4043	chr6	115984507	115984661	+	14.2	0.938	11	5.81	2.71e-07	0.88
chr6-3548	chr6	125527530	125527684	+	14.2	0.571	13	4.3	8.38e-06	0.75
chr6-3791	chr6	128838457	128838611	+	14.2	0.941	12	4.64	3.65e-06	0.81
chr6-3792	chr6	129476878	129477032	+	14.2	0.941	12	4.66	3.44e-06	0.81
chr6-4099	chr6	135008385	135008539	+	14.2	0.824	11	5.56	4.57e-07	0.88
chr6-3835	chr6	149306873	149307027	+	14.2	0.867	12	6.68	5.17e-08	0.81
chr6-4126	chr6	4589636	4589790	+	13.2	0.938	10	7.49	4.2e-08	0.97
chr6-3596	chr6	17066029	17066183	+	13.2	0.875	12	4.72	6.62e-06	0.81
chr6-3607	chr6	28480661	28480815	+	13.2	0.875	12	4.24	2.02e-05	0.88
chr6-4159	chr6	29239186	29239340	+	13.2	0.933	10	5.94	5.66e-07	0.97
chr6-3903	chr6	39243477	39243631	+	13.2	0.722	11	4.22	2.12e-05	0.88
chr6-4554	chr6	47788069	47788223	+	13.2	0.812	9	6.7	1.47e-07	1.08
chr6-3922	chr6	49263059	49263213	+	13.2	0.812	11	7.77	2.76e-08	0.88
chr6-3925	chr6	51174254	51174408	+	13.2	0.812	11	6.07	4.46e-07	0.88
chr6-3660	chr6	53286175	53286329	+	13.2	0.867	12	5.04	3.35e-06	0.88
chr6-4261	chr6	54855830	54855984	+	13.2	0.6	10	5.85	6.61e-07	0.97
chr6-3668	chr6	55038671	55038825	+	13.2	0.737	12	6.44	2.29e-07	0.88
chr6-3951	chr6	67045410	67045564	+	13.2	0.857	11	7.1	7.64e-08	0.88
chr6-3690	chr6	82774278	82774432	+	13.2	0.7	12	4.75	6.23e-06	0.88
chr6-4298	chr6	83135037	83135191	+	13.2	0.812	10	7.36	5.15e-08	0.97
chr6-4650	chr6	86470777	86470931	+	13.2	0.867	9	4.26	1.91e-05	1.08
chr6-5111	chr6	89033888	89034042	+	13.2	0.842	8	8.31	1.27e-08	1.21
chr6-5740	chr6	99403041	99403195	+	13.2	0.867	7	10.39	9.3e-10	1.39
chr6-4697	chr6	99447131	99447285	+	13.2	0.929	9	7.29	5.69e-08	1.08
chr6-5752	chr6	100145039	100145193	+	13.2	0.684	7	5.98	5.23e-07	1.39
chr6-4021	chr6	101552234	101552388	+	13.2	0.929	11	4.42	1.31e-05	0.88
chr6-4357	chr6	108726662	108726816	+	13.2	0.812	10	6.3	2.95e-07	0.97
chr6-4068	chr6	120907250	120907404	+	13.2	0.875	11	6.87	1.12e-07	0.88
chr6-3776	chr6	124828364	124828518	+	13.2	0.933	12	6.2	3.49e-07	0.88
chr6-4776	chr6	125241769	125241923	+	13.2	0.867	9	9.66	2.18e-09	1.08
chr6-3547	chr6	125449775	125449929	+	13.2	0.812	13	4.8	5.52e-06	0.75
chr6-3579	chr6	145003552	145003706	+	13.2	0.941	13	4.42	1.31e-05	0.81
chr6-4469	chr6	146913105	146913259	+	13.2	0.842	10	6.16	3.79e-07	1.08
chr6-4135	chr6	8508330	8508484	+	12.2	0.933	10	6.56	5.49e-07	0.88
chr6-3872	chr6	28423384	28423538	+	12.2	0.857	11	4.92	9.94e-06	0.8
chr6-3889	chr6	34398995	34399149	+	12.2	0.545	11	4.65	1.71e-05	0.8
chr6-4179	chr6	34780276	34780430	+	12.2	0.765	10	4.89	1.06e-05	0.97
chr6-4946	chr6	38642294	38642448	+	12.2	0.923	8	5.9	1.61e-06	1.1
chr6-3636	chr6	47650775	47650929	+	12.2	0.75	12	16.32	2.49e-11	0.73
chr6-4558	chr6	48559447	48559601	+	12.2	0.857	9	4.59	1.93e-05	0.97
chr6-3650	chr6	50684814	50684968	+	12.2	0.667	12	4.86	1.13e-05	0.73
chr6-3928	chr6	52714055	52714209	+	12.2	0.812	11	5.05	7.7e-06	0.88
chr6-4252	chr6	52905724	52905878	+	12.2	0.667	10	4.12	5.36e-05	0.88
chr6-3930	chr6	53217335	53217489	+	12.2	0.812	11	5.81	1.88e-06	0.88
chr6-3931	chr6	53287288	53287442	+	12.2	0.706	11	4.59	1.93e-05	0.8
chr6-4594	chr6	57530659	57530813	+	12.2	0.923	9	6.61	5.02e-07	0.97
chr6-3676	chr6	65608813	65608967	+	12.2	0.8	12	4.15	5.1e-05	0.73
chr6-3683	chr6	72349615	72349769	+	12.2	0.857	12	6.09	1.17e-06	0.8
chr6-3965	chr6	73013061	73013215	+	12.2	0.778	11	4.02	6.87e-05	0.88
chr6-4310	chr6	87069388	87069542	+	12.2	0.895	10	4.89	1.06e-05	1.1
chr6-5107	chr6	88922821	88922975	+	12.2	0.846	8	4.95	9.33e-06	1.1
chr6-3506	chr6	97865593	97865747	+	12.2	0.929	13	4.41	2.85e-05	0.73
chr6-4338	chr6	98999415	98999569	+	12.2	0.857	10	4.57	2.04e-05	0.88
chr6-3726	chr6	99616661	99616815	+	12.2	0.933	12	5.77	2.03e-06	0.88
chr6-5778	chr6	108548488	108548642	+	12.2	0.875	7	9.71	8.49e-09	1.46
chr6-4709	chr6	108672176	108672330	+	12.2	0.812	9	4.36	3.18e-05	0.97
chr6-5205	chr6	115312728	115312882	+	12.2	0.75	8	4.51	2.29e-05	1.1
chr6-4723	chr6	115654312	115654466	+	12.2	0.75	9	7.6	1.18e-07	0.97
chr6-4727	chr6	116067439	116067593	+	12.2	0.882	9	5.37	4.21e-06	1.1
chr6-4739	chr6	117906100	117906254	+	12.2	0.722	9	5.01	8.22e-06	1.1
chr6-4058	chr6	118171071	118171225	+	12.2	0.923	11	4.46	2.56e-05	0.8
chr6-3757	chr6	119403072	119403226	+	12.2	0.867	12	4.71	1.52e-05	0.73
chr6-4070	chr6	122562592	122562746	+	12.2	0.846	11	5.9	1.61e-06	0.8
chr6-5876	chr6	124321605	124321759	+	12.2	0.923	7	14.75	7.76e-11	1.25
chr6-4772	chr6	124930818	124930972	+	12.2	0.857	9	8.08	6.17e-08	0.97
chr6-4777	chr6	125406962	125407116	+	12.2	0.923	9	6.67	4.59e-07	0.97
chr6-4407	chr6	125448148	125448302	+	12.2	0.923	10	4.43	2.7e-05	0.88
chr6-4085	chr6	125524153	125524307	+	12.2	0.857	11	4.86	1.13e-05	0.8
chr6-4794	chr6	129045808	129045962	+	12.2	0.923	9	9.03	1.87e-08	0.97
chr6-4443	chr6	136484548	136484702	+	12.2	0.923	10	5.81	1.88e-06	0.88
chr6-4454	chr6	142887137	142887291	+	12.2	0.857	10	6.29	8.44e-07	0.88
chr6-4843	chr6	145879938	145880092	+	12.2	0.923	9	4.38	3.01e-05	0.97
chr6-4467	chr6	146635172	146635326	+	12.2	0.929	10	5.99	1.38e-06	0.97
chr6-4468	chr6	146893546	146893700	+	12.2	0.923	10	6.61	5.02e-07	0.88
chr6-4506	chr6	21950500	21950654	+	11.2	0.75	9	7.99	2.4e-07	0.98
chr6-3871	chr6	28420860	28421014	+	11.2	0.632	11	4.92	2.3e-05	0.71
chr6-4171	chr6	32540128	32540282	+	11.2	0.917	10	8.58	1.2e-07	0.78
chr6-4174	chr6	34030297	34030451	+	11.2	0.786	10	6.06	3.36e-06	0.87
chr6-4232	chr6	50263778	50263932	+	11.2	0.917	10	6.83	1.09e-06	0.78
chr6-4242	chr6	51544997	51545151	+	11.2	0.786	10	4.88	2.44e-05	0.78
chr6-4578	chr6	51637164	51637318	+	11.2	0.667	9	7.25	6.16e-07	0.87
chr6-4994	chr6	52588347	52588501	+	11.2	0.917	8	5.37	1.04e-05	0.98
chr6-5000	chr6	53287917	53288071	+	11.2	0.917	8	4.19	9.5e-05	0.98
chr6-5004	chr6	53700910	53701064	+	11.2	0.769	8	6.76	1.2e-06	0.98
chr6-5022	chr6	57703921	57704075	+	11.2	0.923	8	5.49	8.39e-06	0.98
chr6-4269	chr6	58595680	58595834	+	11.2	0.917	10	6.17	2.86e-06	0.78
chr6-4615	chr6	70875282	70875436	+	11.2	0.867	9	6.45	1.87e-06	0.98
chr6-5056	chr6	73225754	73225908	+	11.2	0.917	8	4.99	2.02e-05	0.98
chr6-4294	chr6	82913525	82913679	+	11.2	0.833	10	6.45	1.87e-06	0.78
chr6-4296	chr6	83051836	83051990	+	11.2	0.75	10	5.1	1.67e-05	0.98
chr6-4638	chr6	83165083	83165237	+	11.2	0.733	9	5.96	3.95e-06	0.87
chr6-5082	chr6	86517569	86517723	+	11.2	0.846	8	9.25	5.67e-08	0.98
chr6-4654	chr6	86736203	86736357	+	11.2	0.786	9	5.25	1.28e-05	0.98
chr6-5092	chr6	87445168	87445322	+	11.2	0.846	8	7.4	5.04e-07	0.98
chr6-3996	chr6	88981781	88981935	+	11.2	0.526	11	5.63	6.74e-06	0.78
chr6-3718	chr6	90710745	90710899	+	11.2	0.786	12	4.19	9.5e-05	0.71
chr6-4706	chr6	108451473	108451627	+	11.2	0.8	9	4.48	5.27e-05	0.87
chr6-5200	chr6	114929523	114929677	+	11.2	0.833	8	10.82	1.19e-08	0.98
chr6-4725	chr6	115852490	115852644	+	11.2	0.917	9	6.7	1.31e-06	0.87
chr6-4047	chr6	116128759	116128913	+	11.2	0.733	11	4.21	9.02e-05	0.78
chr6-5833	chr6	117267627	117267781	+	11.2	0.833	7	7.99	2.4e-07	1.12
chr6-4742	chr6	119358280	119358434	+	11.2	0.647	9	4.48	5.27e-05	0.87
chr6-4376	chr6	119479191	119479345	+	11.2	0.75	10	5.86	4.62e-06	0.87
chr6-4064	chr6	120486107	120486261	+	11.2	0.857	11	4.34	6.93e-05	0.78
chr6-4770	chr6	124790239	124790393	+	11.2	0.733	9	5.06	1.78e-05	0.87
chr6-4779	chr6	125516099	125516253	+	11.2	0.75	9	5.96	3.95e-06	0.98
chr6-4420	chr6	129181333	129181487	+	11.2	0.769	10	5.06	1.78e-05	0.78
chr6-4807	chr6	134897331	134897485	+	11.2	0.684	9	8.18	1.91e-07	0.98
chr6-4809	chr6	135181572	135181726	+	11.2	0.857	9	8.27	1.71e-07	0.98
chr6-5334	chr6	143099222	143099376	+	11.2	0.714	8	8.47	1.35e-07	1.12
chr6-3827	chr6	145885155	145885309	+	11.2	0.8	12	4.26	8.13e-05	0.71
chr6-5346	chr6	146007224	146007378	+	11.2	0.917	8	6.89	9.97e-07	0.98
chr6-4848	chr6	146884924	146885078	+	11.2	0.846	9	4.99	2.02e-05	0.87
chr6-4849	chr6	147043695	147043849	+	11.2	0.714	9	7.64	3.69e-07	0.87
chr6-4485	chr6	8494544	8494698	+	10.2	0.75	9	6.03	9.68e-06	0.76
chr6-4884	chr6	28427702	28427856	+	10.2	0.909	8	10.31	7.68e-08	0.86
chr6-4901	chr6	29766837	29766991	+	10.2	0.692	8	5.33	2.75e-05	0.86
chr6-4910	chr6	30810186	30810340	+	10.2	0.846	8	9.99	1.12e-07	0.86
chr6-5433	chr6	31052076	31052230	+	10.2	0.692	7	8.52	4.7e-07	0.98
chr6-4531	chr6	32529305	32529459	+	10.2	0.692	9	6.46	5.39e-06	0.76
chr6-4194	chr6	38878216	38878370	+	10.2	0.667	10	5.66	1.66e-05	0.76
chr6-5487	chr6	39074409	39074563	+	10.2	0.917	7	8.64	4.17e-07	0.98
chr6-4215	chr6	47789042	47789196	+	10.2	0.562	10	5.11	3.86e-05	0.69
chr6-4240	chr6	51170234	51170388	+	10.2	0.909	10	4.74	7.24e-05	0.69
chr6-4574	chr6	51178037	51178191	+	10.2	0.917	9	5.66	1.66e-05	0.86
chr6-4991	chr6	52241649	52241803	+	10.2	0.917	8	7.7	1.16e-06	0.98
chr6-4996	chr6	52675770	52675924	+	10.2	0.909	8	5.03	4.4e-05	0.86
chr6-5016	chr6	54973075	54973229	+	10.2	0.75	8	9.69	1.49e-07	0.86
chr6-4270	chr6	58596986	58597140	+	10.2	0.647	10	5.51	2.07e-05	0.76
chr6-4283	chr6	72092844	72092998	+	10.2	0.786	10	6.09	8.93e-06	0.76
chr6-5051	chr6	72879011	72879165	+	10.2	0.909	8	9.84	1.29e-07	0.86
chr6-5062	chr6	83116211	83116365	+	10.2	0.769	8	7.99	8.36e-07	0.86
chr6-5065	chr6	83159356	83159510	+	10.2	0.714	8	7.43	1.58e-06	0.86
chr6-5623	chr6	83428111	83428265	+	10.2	0.643	7	9.27	2.22e-07	0.98
chr6-5626	chr6	83583010	83583164	+	10.2	0.833	7	4.92	5.32e-05	0.98
chr6-4301	chr6	85137147	85137301	+	10.2	0.55	10	5.61	1.79e-05	0.76
chr6-5632	chr6	85141204	85141358	+	10.2	0.786	7	5.71	1.54e-05	1.14
chr6-4646	chr6	85302818	85302972	+	10.2	0.909	9	5.46	2.23e-05	0.76
chr6-5649	chr6	87075459	87075613	+	10.2	0.786	7	6.8	3.44e-06	0.98
chr6-5652	chr6	87463494	87463648	+	10.2	0.769	7	8.41	5.3e-07	1.14
chr6-5118	chr6	89463932	89464086	+	10.2	0.909	8	7.27	1.94e-06	0.86
chr6-5699	chr6	89553800	89553954	+	10.2	0.909	7	11.62	2.59e-08	0.98
chr6-4710	chr6	108688817	108688971	+	10.2	0.917	9	6.03	9.68e-06	0.86
chr6-5803	chr6	114904339	114904493	+	10.2	0.667	7	9.4	1.95e-07	0.98
chr6-4758	chr6	122739563	122739717	+	10.2	0.692	9	5.98	1.05e-05	0.76
chr6-5242	chr6	122845081	122845235	+	10.2	0.818	8	7.27	1.94e-06	0.86
chr6-5252	chr6	124499041	124499195	+	10.2	0.909	8	7.52	1.43e-06	0.86
chr6-4394	chr6	124635807	124635961	+	10.2	0.909	10	5.42	2.39e-05	0.69
chr6-5254	chr6	124758595	124758749	+	10.2	0.714	8	5.61	1.79e-05	0.86
chr6-5910	chr6	127570560	127570714	+	10.2	0.909	7	5.46	2.23e-05	0.98
chr6-4791	chr6	128798926	128799080	+	10.2	0.769	9	4.57	9.72e-05	0.76
chr6-4823	chr6	137549528	137549682	+	10.2	0.846	9	8.2	6.68e-07	0.98
chr6-4450	chr6	137550363	137550517	+	10.2	0.833	10	4.96	5e-05	0.69
chr6-4844	chr6	146004415	146004569	+	10.2	0.769	9	5.87	1.23e-05	0.76
chr6-5347	chr6	146160818	146160972	+	10.2	0.909	8	9.99	1.12e-07	0.86
chr6-4861	chr6	5382678	5382832	+	9.15	0.75	8	12.24	8.28e-08	0.86
chr6-4866	chr6	6231188	6231342	+	9.15	0.833	8	8.34	2.08e-06	0.98
chr6-5438	chr6	31160335	31160489	+	9.15	0.8	7	9.92	4.63e-07	0.98
chr6-4933	chr6	34344457	34344611	+	9.15	0.75	8	6.77	1.09e-05	0.86
chr6-5486	chr6	39054999	39055153	+	9.15	0.667	7	8.99	1.13e-06	0.98
chr6-4965	chr6	47454781	47454935	+	9.15	0.846	8	6.85	9.93e-06	0.86
chr6-4553	chr6	47781598	47781752	+	9.15	0.667	9	6.69	1.19e-05	0.86
chr6-4217	chr6	48085984	48086138	+	9.15	0.692	10	5.09	9.58e-05	0.76
chr6-4218	chr6	48086780	48086934	+	9.15	0.917	10	5.09	9.58e-05	0.76
chr6-4995	chr6	52620570	52620724	+	9.15	0.818	8	7.19	6.76e-06	0.86
chr6-5550	chr6	53760104	53760258	+	9.15	0.818	7	8.72	1.46e-06	0.98
chr6-5005	chr6	53760463	53760617	+	9.15	0.769	8	8.59	1.64e-06	0.98
chr6-5028	chr6	65600196	65600350	+	9.15	0.833	8	5.99	2.8e-05	0.98
chr6-5570	chr6	65611542	65611696	+	9.15	0.545	7	5.33	6.83e-05	0.98
chr6-5597	chr6	72353309	72353463	+	9.15	0.9	7	6.25	2.01e-05	0.98
chr6-5046	chr6	72409668	72409822	+	9.15	0.9	8	6.77	1.09e-05	0.86
chr6-5049	chr6	72737651	72737805	+	9.15	0.75	8	9.28	7.92e-07	0.86
chr6-5057	chr6	82716258	82716412	+	9.15	0.769	8	8.22	2.34e-06	0.98
chr6-5072	chr6	83598786	83598940	+	9.15	0.615	8	7.78	3.65e-06	0.86
chr6-4644	chr6	84741265	84741419	+	9.15	0.909	9	6.61	1.31e-05	0.86
chr6-5078	chr6	85433633	85433787	+	9.15	0.75	8	7.38	5.54e-06	0.86
chr6-5651	chr6	87447233	87447387	+	9.15	0.692	7	6.32	1.85e-05	1.14
chr6-4663	chr6	88120899	88121053	+	9.15	0.786	9	5.75	3.82e-05	0.86
chr6-5706	chr6	90772894	90773048	+	9.15	0.75	7	7.02	8.22e-06	1.14
chr6-5138	chr6	94965790	94965944	+	9.15	0.909	8	9.75	5.31e-07	0.86
chr6-5146	chr6	97977698	97977852	+	9.15	0.9	8	9.13	9.01e-07	0.86
chr6-5747	chr6	99497695	99497849	+	9.15	0.9	7	8.22	2.34e-06	0.98
chr6-5164	chr6	100288476	100288630	+	9.15	0.909	8	9.59	6.09e-07	0.98
chr6-5165	chr6	100298999	100299153	+	9.15	0.909	8	9.43	6.95e-07	0.86
chr6-5761	chr6	100870436	100870590	+	9.15	0.818	7	11.99	9.86e-08	0.98
chr6-5770	chr6	108233280	108233434	+	9.15	0.909	7	7.78	3.65e-06	0.98
chr6-5802	chr6	114883796	114883950	+	9.15	0.75	7	7.67	4.06e-06	0.98
chr6-5203	chr6	115265761	115265915	+	9.15	0.818	8	8.34	2.08e-06	0.86
chr6-5812	chr6	115360060	115360214	+	9.15	0.818	7	6.12	2.38e-05	1.14
chr6-5817	chr6	115941273	115941427	+	9.15	0.692	7	5.23	7.84e-05	0.98
chr6-5220	chr6	116207748	116207902	+	9.15	0.714	8	5.64	4.44e-05	0.98
chr6-5826	chr6	116409531	116409685	+	9.15	0.727	7	5.99	2.8e-05	0.98
chr6-5831	chr6	116654256	116654410	+	9.15	0.75	7	7.99	2.93e-06	0.98
chr6-5839	chr6	118305365	118305519	+	9.15	0.818	7	8.59	1.64e-06	0.98
chr6-5844	chr6	119499942	119500096	+	9.15	0.909	7	7.1	7.46e-06	0.98
chr6-5856	chr6	120540917	120541071	+	9.15	0.9	7	7.88	3.27e-06	0.98
chr6-5261	chr6	125140392	125140546	+	9.15	0.9	8	6.61	1.31e-05	0.86
chr6-4781	chr6	125540994	125541148	+	9.15	0.786	9	5.33	6.83e-05	0.86
chr6-5297	chr6	129542976	129543130	+	9.15	0.75	8	5.18	8.39e-05	0.86
chr6-5308	chr6	134632308	134632462	+	9.15	0.692	8	5.09	9.58e-05	0.98
chr6-5322	chr6	137292533	137292687	+	9.15	0.818	8	6.61	1.31e-05	0.86
chr6-5323	chr6	137647520	137647674	+	9.15	0.692	8	8.99	1.13e-06	0.86
chr6-5993	chr6	145822307	145822461	+	9.15	0.769	7	5.99	2.8e-05	0.98
