chr	start	end	NumTags
chr3	53916071	53916211	17
chr3	54960391	54960551	17
chr3	56591151	56591191	17
chr3	56716531	56716851	16
chr3	56717391	56717451	15
chr3	57112691	57112811	15
chr3	57261571	57262051	23
chr3	57541611	57541651	14
chr3	57542091	57542191	16
chr3	57542411	57542451	15
chr3	57582271	57582331	16
chr3	57583111	57583411	37
chr3	57678411	57678991	35
chr3	57741931	57742111	13
chr3	57742691	57742751	13
chr3	57743071	57743131	12
chr3	57921371	57921431	12
chr3	57944811	57945091	22
chr3	57969591	57969651	16
chr3	57993851	57994011	22
chr3	57994971	57995131	20
chr3	58045391	58045451	19
chr3	58163451	58163711	27
chr3	58223531	58223751	16
chr3	58291871	58292331	27
chr3	58318451	58318571	21
chr3	58419291	58419611	26
chr3	58477711	58477831	22
chr3	58571191	58571311	12
chr3	58885371	58885431	13
chr3	58984371	58984431	15
chr3	59035711	59035851	21
chr3	60255211	60255351	23
chr3	60685811	60685851	26
chr3	61235851	61235971	12
chr3	63850091	63850131	13
chr3	63897671	63897851	20
chr3	63898291	63898371	13
chr3	64009191	64009231	25
chr3	64903671	64903831	13
chr3	64904851	64904971	14
chr3	65004691	65004731	12
chr3	65025571	65025671	87
chr3	65486151	65486191	16
chr3	65573831	65573891	14
chr3	66551631	66551671	16
chr3	67048491	67048551	14
chr3	67049011	67049211	16
chr3	67704831	67704911	14
chr3	69062371	69062451	16
chr3	69062651	69062891	32
chr3	69101231	69101331	20
chr3	69133991	69134171	21
chr3	69134411	69134471	12
chr3	69768611	69768651	20
chr3	69774071	69774131	48
chr3	69788411	69788691	26
chr3	69789031	69789151	16
chr3	69789431	69789491	15
chr3	69841271	69841311	76
chr3	70048811	70048911	18
chr3	71113871	71113911	16
chr3	71114371	71114431	12
chr3	71257651	71257691	13
chr3	71631391	71631431	13
chr3	71632391	71632451	23
chr3	71632811	71633011	22
chr3	71773851	71773951	17
chr3	71962051	71962111	19
chr3	72130151	72130211	25
chr3	72135711	72135751	55
chr3	72150031	72150071	16
chr3	72193991	72194191	28
chr3	72212971	72213151	23
chr3	72226991	72227051	21
chr3	72321551	72321591	12
chr3	72338251	72338311	102
chr3	72386231	72386291	19
chr3	72388471	72388511	13
chr3	72496411	72496731	21
chr3	72498231	72498271	16
chr3	72644671	72644731	12
chr3	72793591	72793751	19
chr3	72937611	72937671	17
chr3	73045931	73045971	25
chr3	73046351	73046391	15
chr3	73159931	73160131	98
chr3	73193131	73193211	19
chr3	73304851	73304991	16
chr3	75696471	75696731	30
chr3	75697551	75697751	16
chr3	75698331	75698371	13
chr3	75718051	75718191	29
chr3	75718351	75718871	99
chr3	75719051	75719171	26
chr3	75721731	75721771	14
chr3	75785431	75785511	12
chr3	75789111	75789211	14
chr3	77229131	77229191	14
chr3	81810311	81810611	23
chr3	81810771	81810931	43
chr3	87276491	87276651	13
chr3	87841811	87841871	24
chr3	87842311	87842351	17
chr3	87845431	87845571	36
chr3	88107671	88107951	17
chr3	88108391	88108451	12
chr3	88108671	88108731	13
chr3	88198731	88198791	21
chr3	90367051	90367091	18
chr3	90447931	90447971	49
chr3	90473731	90473771	83
chr3	90477711	90477751	24
chr3	93692571	93692871	27
chr3	93698931	93699151	16
chr3	93699311	93699391	14
chr3	93781611	93781671	12
chr3	97483231	97483311	15
chr3	97540731	97540971	15
chr3	97630011	97630051	18
chr3	98241431	98241891	22
chr3	98270731	98270771	13
chr3	98302731	98302791	70
chr3	98312251	98312591	53
chr3	98594611	98594691	12
chr3	98619871	98620111	14
chr3	98620511	98620831	17
chr3	99536611	99536871	14
chr3	99594931	99594971	21
chr3	99595231	99595271	20
chr3	99979591	99979771	19
chr3	100008411	100008451	20
chr3	100053531	100053631	28
chr3	100119531	100119571	13
chr3	100211231	100211431	25
chr3	100348651	100348791	16
chr3	100428191	100428251	14
chr3	100428411	100428451	26
chr3	100861251	100861311	17
chr3	101249311	101249431	21
chr3	101280691	101280771	13
chr3	101292991	101293031	20
chr3	101293231	101293351	16
chr3	101360551	101360591	12
chr3	101395131	101395171	49
chr3	101395391	101395611	18
chr3	101395971	101396011	17
chr3	101568271	101568371	22
chr3	101568651	101568771	19
chr3	101587751	101587811	20
chr3	105333291	105333411	27
chr3	105587591	105587831	15
chr3	107243831	107243891	18
chr3	107725171	107725231	13
chr3	107809591	107810071	22
chr3	107818971	107819071	16
chr3	107823411	107823451	40
chr3	107941391	107941431	16
chr3	108308131	108308391	21
chr3	110239951	110240091	13
chr3	111697971	111698011	16
chr3	111805011	111805231	16
chr3	111805471	111805511	15
chr3	112280631	112280671	13
chr3	112504951	112505051	18
chr3	112505211	112505271	20
chr3	112709751	112710011	24
chr3	112710171	112710211	15
chr3	112738231	112738471	30
chr3	113234011	113234071	18
chr3	113415011	113415071	23
chr3	113464851	113465091	20
chr3	113666731	113666791	12
chr3	113871651	113871691	16
chr3	114865431	114865551	12
chr3	114866851	114866891	17
chr3	115377371	115377531	26
chr3	115377691	115377731	16
chr3	115503391	115503451	21
chr3	115758571	115758671	21
chr3	118155831	118155951	17
chr3	118753271	118753331	13
chr3	118753811	118753851	12
chr3	118959671	118959751	26
chr3	119041851	119041951	31
chr3	119182491	119182531	32
chr3	119187751	119188031	25
chr3	119217311	119217351	32
chr3	119298571	119298731	28
chr3	119396051	119396111	14
chr3	119514111	119514151	16
chr3	119812811	119812951	21
chr3	119813211	119813251	17
chr3	119814031	119814551	38
chr3	120067611	120067931	15
chr3	120068091	120068271	36
chr3	120277851	120277891	14
chr3	120315271	120315411	13
chr3	120626911	120626991	13
chr3	121468171	121468231	17
chr3	121468471	121468511	14
chr3	121553791	121554091	35
chr3	121643691	121643731	16
chr3	122103051	122103251	32
chr3	122233471	122233811	25
chr3	122283351	122283471	23
chr3	122399491	122399611	13
chr3	122512611	122512671	26
chr3	122513851	122514131	21
chr3	122640671	122640771	17
chr3	122661911	122661971	17
chr3	122785791	122786291	15
chr3	122786531	122786651	14
chr3	122920731	122920771	28
chr3	123303671	123303991	20
chr3	123751891	123751971	13
chr3	124305251	124305331	21
chr3	124449211	124449251	24
chr3	124491331	124491391	38
chr3	124515451	124515511	14
chr3	124597511	124597551	12
chr3	124597691	124597811	14
chr3	124605591	124605851	22
chr3	124606031	124606351	35
chr3	124775071	124775111	14
chr3	125094211	125094251	30
chr3	125152071	125152291	15
chr3	125239071	125239111	21
chr3	125314091	125314291	20
chr3	125314511	125314551	17
chr3	125709271	125709351	12
chr3	125802411	125802451	14
chr3	125803171	125803211	18
chr3	126074911	126074951	40
chr3	126076531	126076571	12
chr3	126108151	126108311	14
chr3	126194151	126194191	13
chr3	126194451	126194511	28
chr3	126194791	126194831	16
chr3	126423171	126423231	15
chr3	126627751	126627811	19
chr3	126630391	126630591	25
chr3	126701211	126701291	18
chr3	126701451	126701731	23
chr3	126702451	126702491	13
chr3	127174631	127174671	16
chr3	127293971	127294031	25
chr3	127309111	127309471	17
chr3	127309931	127310131	38
chr3	127317011	127317371	26
chr3	127347731	127347791	15
chr3	127391071	127391251	14
chr3	127391891	127391991	24
chr3	127770931	127771471	22
chr3	127794551	127794771	24
chr3	127795531	127795631	36
chr3	127795851	127795891	168
chr3	127796191	127796251	14
chr3	127842251	127842311	16
chr3	127842591	127842631	13
chr3	127842811	127842851	39
chr3	127872211	127872251	19
chr3	127945831	127945891	15
chr3	128128471	128128511	25
chr3	128128911	128129191	25
chr3	128129771	128129951	24
chr3	128130511	128130751	30
chr3	128131491	128131791	15
chr3	128132151	128132271	13
chr3	128134231	128134711	24
chr3	128134911	128134951	193
chr3	128135811	128135951	33
chr3	128140091	128140151	12
chr3	128140611	128140671	15
chr3	128145351	128145651	24
chr3	128197751	128197871	17
chr3	128198491	128198531	17
chr3	128199231	128199291	13
chr3	128199731	128199771	13
chr3	128200771	128200831	12
chr3	128201791	128201831	20
chr3	128202811	128202931	16
chr3	128205131	128205171	12
chr3	128205671	128206151	18
chr3	128206631	128206851	32
chr3	128207031	128207211	20
chr3	128207391	128207431	30
chr3	128208031	128208071	29
chr3	128208371	128208551	17
chr3	128208811	128208851	13
chr3	128211871	128211951	23
chr3	128212231	128212451	13
chr3	128215291	128215331	40
chr3	128215651	128216011	29
chr3	128216351	128216391	18
chr3	128216571	128216611	48
chr3	128216871	128216911	13
chr3	128217711	128217751	14
chr3	128223151	128223211	13
chr3	128223451	128223491	12
chr3	128266411	128266451	20
chr3	128268331	128268511	30
chr3	128269431	128269511	12
chr3	128292871	128292911	17
chr3	128303391	128303511	19
chr3	128309831	128309931	12
chr3	128322831	128322931	12
chr3	128336451	128336491	13
chr3	128369031	128369171	17
chr3	128369611	128369691	22
chr3	128399391	128399791	41
chr3	128399971	128400091	29
chr3	128444951	128445331	39
chr3	128564891	128564931	29
chr3	128598271	128598511	28
chr3	128735671	128735711	21
chr3	128741411	128741451	12
chr3	128745971	128746111	24
chr3	128773691	128773811	34
chr3	128840791	128840851	14
chr3	128840991	128841091	17
chr3	128880311	128880531	17
chr3	128902371	128902631	15
chr3	128902851	128902891	28
chr3	128968491	128968711	25
chr3	128997471	128997651	32
chr3	128997911	128998091	16
chr3	129032671	129032731	13
chr3	129033771	129034051	17
chr3	129035071	129035311	23
chr3	129035571	129035771	15
chr3	129062771	129063071	16
chr3	129132751	129132831	12
chr3	129147251	129147351	14
chr3	129147531	129147571	38
chr3	129158611	129158891	24
chr3	129159151	129159431	29
chr3	129180891	129180931	31
chr3	129305211	129305311	17
chr3	129315651	129315711	17
chr3	129324991	129325051	15
chr3	129325931	129325991	14
chr3	129345751	129345931	32
chr3	129512951	129513011	14
chr3	129612231	129612271	15
chr3	129612651	129612711	13
chr3	130062091	130062171	13
chr3	130064691	130064751	17
chr3	130396391	130396491	19
chr3	130465471	130465551	12
chr3	130506751	130506811	12
chr3	130568991	130569211	26
chr3	130612511	130612551	12
chr3	130612851	130613131	24
chr3	130613331	130613371	13
chr3	130745511	130745851	22
chr3	131080651	131080851	15
chr3	131100411	131100711	30
chr3	131221651	131221831	16
chr3	131753911	131753971	22
chr3	132136431	132136651	21
chr3	132378551	132378731	12
chr3	132378971	132379231	23
chr3	132379471	132379531	14
chr3	132440751	132440791	12
chr3	132441851	132441911	14
chr3	132757091	132757151	14
chr3	133292571	133292611	12
chr3	133293271	133293371	29
chr3	133472811	133472851	32
chr3	133524531	133524871	19
chr3	133570491	133570591	25
chr3	133614451	133614511	14
chr3	133646351	133646631	16
chr3	133662571	133662611	22
chr3	133969751	133969811	20
chr3	134204611	134205431	30
chr3	134319851	134319911	13
chr3	134513911	134513951	12
chr3	135300811	135300911	14
chr3	135684331	135684371	16
chr3	135684971	135685031	12
chr3	135914211	135914271	12
chr3	135914511	135914571	13
chr3	135914731	135915551	35
chr3	135915851	135915911	25
chr3	135969091	135969231	28
chr3	135969391	135969451	25
chr3	135970091	135970151	14
chr3	136470571	136470611	17
chr3	136471351	136471391	46
chr3	136537871	136537931	25
chr3	136538211	136538331	13
chr3	136580871	136581271	27
chr3	137834031	137834071	16
chr3	137893391	137893611	24
chr3	137906051	137906111	15
chr3	137906331	137906611	23
chr3	138048751	138048791	15
chr3	138067251	138067491	14
chr3	138313151	138313191	46
chr3	138327811	138327851	12
chr3	138405791	138405851	23
chr3	138553251	138553311	49
chr3	138553511	138553791	41
chr3	138594631	138594811	52
chr3	138631231	138631271	16
chr3	138634411	138634451	36
chr3	138634831	138634891	25
chr3	138635151	138635211	12
chr3	138654971	138655031	20
chr3	138655191	138655231	28
chr3	138661951	138662111	14
chr3	138663251	138663311	13
chr3	138663791	138663831	32
chr3	138665091	138665191	27
chr3	138665431	138665471	17
chr3	138665651	138665711	17
chr3	138666051	138666091	37
chr3	138941111	138941151	36
chr3	139007231	139007451	37
chr3	139018531	139018571	62
chr3	139031991	139032051	14
chr3	139048291	139048331	42
chr3	139058151	139058491	35
chr3	139059771	139059831	15
chr3	139062971	139063051	21
chr3	139108251	139108551	23
chr3	139108811	139108891	17
chr3	139239131	139239171	12
chr3	139396391	139396631	23
chr3	140660431	140660791	33
chr3	140661411	140661531	15
chr3	140950011	140950471	29
chr3	140950671	140950711	25
chr3	140951191	140951231	14
chr3	141030691	141030751	17
chr3	141031731	141031871	29
chr3	141050691	141050851	15
chr3	141087211	141087271	55
chr3	141205971	141206371	35
chr3	141206651	141206691	47
chr3	141276991	141277091	17
chr3	141379031	141379171	17
chr3	141457011	141457531	58
chr3	141523871	141523951	12
chr3	141524211	141524451	48
chr3	141567971	141568011	15
chr3	141594491	141594551	16
chr3	141595011	141595191	14
chr3	141595351	141595571	24
chr3	141595811	141595891	13
chr3	141596051	141596191	19
chr3	141647591	141647631	15
chr3	141741331	141741491	17
chr3	141765371	141765411	69
chr3	141765691	141765751	14
chr3	141868371	141868431	14
chr3	141944031	141944091	14
chr3	141944411	141944451	46
chr3	142034871	142034931	12
chr3	142166711	142166971	60
chr3	142297591	142297671	70
chr3	142315211	142315251	35
chr3	142315471	142315511	21
chr3	142442951	142443311	26
chr3	142443751	142443791	18
chr3	142607471	142607531	13
chr3	142682251	142682391	15
chr3	142682711	142682851	18
chr3	142695651	142695691	23
chr3	142720351	142720391	41
chr3	142720631	142720671	17
chr3	142798671	142798731	13
chr3	142803751	142803791	18
chr3	142804011	142804051	63
chr3	142837911	142838351	21
chr3	142838671	142838751	18
chr3	142838991	142839151	20
chr3	142839711	142839831	23
chr3	142887431	142887671	32
chr3	143002511	143002571	14
chr3	143026531	143026651	17
chr3	143689871	143689911	26
chr3	143690211	143690271	28
chr3	143690591	143690851	36
chr3	143691051	143691211	22
chr3	143691451	143691951	29
chr3	145968711	145968751	17
chr3	145968931	145968991	12
chr3	146187071	146187151	16
chr3	146187331	146187511	15
chr3	146214671	146214731	25
chr3	146262051	146262311	23
chr3	148709111	148709291	33
chr3	148709851	148710031	18
chr3	148803691	148803771	31
chr3	148804471	148804511	34
chr3	148805111	148805151	14
chr3	148847251	148847491	33
chr3	149470271	149470311	52
chr3	149531071	149531111	26
chr3	149939211	149939251	21
chr3	150126011	150126111	35
chr3	150126351	150126851	31
chr3	150127911	150128331	41
chr3	150128591	150128651	17
chr3	150264051	150264091	21
chr3	150264351	150264531	43
chr3	150320991	150321111	33
chr3	150321311	150321371	17
chr3	150321611	150321651	16
chr3	150349791	150349911	19
chr3	150421711	150421751	20
chr3	150445631	150445831	16
chr3	150447591	150447631	22
chr3	150456311	150456491	15
chr3	150480791	150480931	17
chr3	150481231	150481391	29
chr3	150481811	150481871	27
chr3	150483951	150484131	14
chr3	150643671	150643751	13
chr3	151443931	151444051	18
chr3	151827011	151827051	16
chr3	151961191	151961331	22
chr3	151986371	151986671	36
chr3	151987091	151987331	26
chr3	152038211	152038251	44
chr3	152094551	152094651	13
chr3	152304891	152304991	13
chr3	152309411	152309491	19
chr3	152374191	152374231	13
chr3	152552491	152553031	34
chr3	152553231	152553591	20
chr3	152575051	152575111	18
chr3	152694091	152694311	20
chr3	152798451	152798491	14
chr3	152798691	152798751	26
chr3	152799331	152799371	16
chr3	152878591	152878691	18
chr3	152879371	152879471	12
chr3	152879771	152879811	14
chr3	152880071	152880211	29
chr3	152880371	152880491	14
chr3	152881051	152881191	12
chr3	152939691	152939751	16
chr3	153839331	153839371	14
chr3	154042071	154042371	14
chr3	154736891	154736931	26
chr3	154744951	154745091	18
chr3	154755831	154755971	31
chr3	154797871	154797931	12
chr3	154848971	154849171	38
chr3	154897431	154897471	18
chr3	154966471	154966671	18
chr3	155052751	155052791	21
chr3	155462231	155462291	13
chr3	155462951	155462991	17
chr3	155523591	155523671	14
chr3	155524031	155524071	31
chr3	155546431	155546531	14
chr3	155571811	155571851	13
chr3	155572011	155572131	20
chr3	155572391	155572431	57
chr3	155588211	155588371	37
chr3	155588531	155588671	19
chr3	155588951	155588991	36
chr3	155589191	155589291	18
chr3	156178011	156178191	30
chr3	156206731	156206871	14
chr3	156272671	156272711	16
chr3	156272911	156273011	39
chr3	156323831	156323871	12
chr3	156324051	156324211	19
chr3	156391871	156392431	45
chr3	156392631	156392671	18
chr3	156393091	156393471	25
chr3	156499651	156499711	27
chr3	156530511	156530551	16
chr3	156534791	156534871	24
chr3	156544051	156544091	40
chr3	156544271	156544311	22
chr3	156783191	156783371	12
chr3	156799511	156799631	17
chr3	156806611	156806671	36
chr3	156807031	156807071	28
chr3	156807311	156807411	15
chr3	156825771	156825811	47
chr3	156827231	156827771	41
chr3	156833171	156833291	13
chr3	156838191	156838271	12
chr3	156846251	156846311	12
chr3	156877231	156877491	17
chr3	156877791	156877831	31
chr3	156877991	156878291	72
chr3	156892631	156892931	52
chr3	157583291	157583351	13
chr3	157823131	157823171	15
chr3	157823551	157823691	31
chr3	157827991	157828031	29
chr3	158126051	158126091	14
chr3	158288891	158288931	32
chr3	158362391	158362431	34
chr3	158397451	158397551	14
chr3	158519591	158520151	41
chr3	159706911	159706951	13
chr3	159942951	159943091	15
chr3	159943351	159943751	24
chr3	159943951	159944011	14
chr3	160116991	160117171	14
chr3	160117671	160117731	23
chr3	160118771	160118811	21
chr3	160167231	160167371	20
chr3	160167571	160167871	39
chr3	160168091	160168151	20
chr3	160282811	160283111	19
chr3	160283351	160283531	29
chr3	160283731	160283891	15
chr3	160473191	160473231	22
chr3	160473611	160474091	20
chr3	160938971	160939271	23
chr3	163216871	163216911	16
chr3	165636591	165636651	13
chr3	167441891	167441951	16
chr3	167452311	167452411	27
chr3	167452771	167452811	21
chr3	167453211	167453271	21
chr3	167453431	167453551	23
chr3	167659571	167659691	22
chr3	167752031	167752071	20
chr3	167813051	167813391	20
chr3	167813611	167813651	39
chr3	167813831	167813991	25
chr3	167875191	167875311	60
chr3	168864251	168864351	16
chr3	168865171	168865211	12
chr3	168867291	168867451	29
chr3	169380051	169380091	16
chr3	169380471	169380511	17
chr3	169387031	169387131	24
chr3	169478491	169478531	13
chr3	169482811	169482871	15
chr3	169490871	169490911	25
chr3	169491091	169491211	25
chr3	169491391	169491431	22
chr3	169499191	169499251	21
chr3	169649531	169649571	22
chr3	169684511	169684571	43
chr3	169755471	169755711	25
chr3	169872531	169872591	13
chr3	169898971	169899591	21
chr3	169940171	169940511	33
chr3	170074691	170074831	110
chr3	170075251	170075531	65
chr3	170075831	170076131	42
chr3	170238811	170238991	12
chr3	170398551	170398691	22
chr3	170408351	170408411	20
chr3	170420991	170421231	14
chr3	170448091	170448151	44
chr3	170483371	170483411	19
chr3	170496651	170496691	25
chr3	170520071	170520131	13
chr3	170583471	170583531	12
chr3	170587871	170588111	31
chr3	170626231	170626771	30
chr3	170746231	170746271	12
chr3	170876931	170877231	28
chr3	170910371	170910551	25
chr3	171146191	171146311	23
chr3	171178011	171178051	26
chr3	171178291	171178391	40
chr3	171178751	171178811	23
chr3	171188691	171188731	66
chr3	171242131	171242171	21
chr3	171242451	171242491	12
chr3	171332551	171332711	12
chr3	171524391	171524451	18
chr3	171527631	171527691	26
chr3	171527851	171528091	26
chr3	171528311	171528371	44
chr3	171547871	171547931	15
chr3	171568211	171568291	13
chr3	171589291	171589391	19
chr3	171674631	171674751	17
chr3	171678871	171678971	13
chr3	171754451	171754551	14
chr3	171757231	171757291	13
chr3	171757591	171757631	23
chr3	171757991	171758671	38
chr3	171794111	171794171	12
chr3	171847911	171847951	19
chr3	171919331	171919531	15
chr3	171927671	171927711	13
chr3	172025011	172025151	15
chr3	172109551	172109611	19
chr3	172248631	172248691	24
chr3	172428711	172428991	14
chr3	172468331	172468391	18
chr3	172468571	172468791	14
chr3	172562351	172562391	14
chr3	172725171	172725211	24
chr3	174158691	174158731	13
chr3	174158951	174159311	16
chr3	176379351	176379531	17
chr3	176914331	176914371	16
chr3	176915291	176915331	59
chr3	176915531	176915571	51
chr3	176915791	176915911	57
chr3	177056551	177056671	26
chr3	177063531	177063671	23
chr3	177075291	177075391	14
chr3	177075831	177075891	13
chr3	177076971	177077011	15
chr3	177077771	177077811	210
chr3	177148571	177148611	12
chr3	177201211	177201271	29
chr3	177390271	177390311	21
chr3	177888531	177888711	28
chr3	177978811	177978851	32
chr3	177979151	177979311	13
chr3	178789231	178789271	12
chr3	178789471	178789751	27
chr3	178866131	178866691	26
chr3	178979091	178979331	22
chr3	178984591	178984631	12
chr3	179019491	179019551	16
chr3	179040411	179040751	40
chr3	179041031	179041171	25
chr3	179041411	179041571	22
chr3	179065631	179065871	42
chr3	179092971	179093131	31
chr3	179168831	179169171	32
chr3	179169391	179169431	27
chr3	179280511	179280651	18
chr3	179280811	179280851	36
chr3	179281251	179281291	21
chr3	179322451	179322491	13
chr3	179333371	179333431	14
chr3	179371111	179371271	18
chr3	180319871	180319911	20
chr3	180320111	180320311	20
chr3	180587971	180588011	19
chr3	180630131	180630271	22
chr3	180630551	180630591	12
chr3	180630891	180630951	14
chr3	180707371	180707571	17
chr3	181420031	181420091	17
chr3	181438251	181438311	12
chr3	182082231	182082271	12
chr3	182082991	182083111	30
chr3	182457491	182457531	14
chr3	182502491	182502551	39
chr3	182505391	182505451	12
chr3	182511111	182511151	18
chr3	182511371	182511891	25
chr3	182530091	182530171	16
chr3	182638351	182638751	23
chr3	182639591	182639631	13
chr3	182655591	182655651	29
chr3	182697811	182697851	12
chr3	182698231	182698451	37
chr3	182817071	182817331	26
chr3	182880551	182880631	12
chr3	182896591	182896691	12
chr3	182897011	182897191	14
chr3	182970971	182971031	18
chr3	182971511	182971551	18
chr3	182972051	182972091	14
chr3	182972311	182972591	19
chr3	183075651	183075711	16
chr3	183128211	183128251	16
chr3	183145911	183146651	29
chr3	183165231	183165531	38
chr3	183353271	183353511	27
chr3	183353771	183353911	21
chr3	183354251	183354371	36
chr3	183354551	183354711	30
chr3	183415611	183415651	15
chr3	183415831	183415871	30
chr3	183536311	183536371	13
chr3	183602491	183602811	40
chr3	183622031	183622071	13
chr3	183706051	183706111	13
chr3	183735091	183736131	43
chr3	183851931	183851991	18
chr3	183852971	183853051	12
chr3	183853211	183853491	32
chr3	183873011	183873631	25
chr3	183892591	183892631	39
chr3	183892851	183892891	22
chr3	183894371	183894431	16
chr3	183903391	183903451	16
chr3	183903631	183903671	90
chr3	183903891	183903931	45
chr3	183947491	183947551	12
chr3	183952271	183952331	12
chr3	183959471	183959911	35
chr3	183966651	183966711	47
chr3	183967431	183967711	32
chr3	183977751	183978071	19
chr3	183978691	183978871	13
chr3	183979191	183979271	12
chr3	184016611	184016831	21
chr3	184016991	184017211	25
chr3	184032291	184032331	25
chr3	184032751	184032811	24
chr3	184033011	184033131	17
chr3	184053631	184054171	40
chr3	184063511	184063591	14
chr3	184072091	184072151	13
chr3	184077511	184077671	12
chr3	184079151	184079471	20
chr3	184079731	184079771	17
chr3	184079971	184080031	17
chr3	184080771	184081151	32
chr3	184101111	184101171	12
chr3	184231491	184231611	12
chr3	184429411	184429871	38
chr3	184452791	184452851	12
chr3	184460331	184460511	20
chr3	184523571	184523631	12
chr3	184529971	184530151	33
chr3	184742971	184743031	15
chr3	184788551	184788611	12
chr3	184971891	184972031	20
chr3	185191131	185191391	14
chr3	185216391	185216451	15
chr3	185216771	185216871	64
chr3	185217051	185217091	14
chr3	185303851	185304371	30
chr3	185541071	185541111	17
chr3	185541371	185541411	13
chr3	185541571	185541771	14
chr3	185542251	185542591	16
chr3	185543011	185543151	25
chr3	185543431	185543491	18
chr3	185543671	185543911	14
chr3	185544131	185544191	15
chr3	185655211	185655271	49
chr3	185655691	185655731	50
chr3	185694891	185694991	18
chr3	185823391	185823451	12
chr3	185825511	185825651	22
chr3	185826171	185826211	18
chr3	185826471	185826511	17
chr3	185826891	185826971	43
chr3	185977471	185977511	16
chr3	186284891	186285231	55
chr3	186288351	186288671	20
chr3	186317491	186317551	15
chr3	186334991	186335051	15
chr3	186361491	186361591	13
chr3	186418331	186418371	17
chr3	186500991	186501051	42
chr3	186501891	186502211	50
chr3	186507931	186508151	20
chr3	186524331	186524451	27
chr3	186543271	186543311	22
chr3	186545211	186545551	39
chr3	186588431	186588491	18
chr3	186600671	186600871	20
chr3	186606411	186606591	17
chr3	186648031	186648591	29
chr3	186649031	186649071	29
chr3	186649831	186649891	25
chr3	186667451	186667491	18
chr3	186701391	186701431	12
chr3	186715031	186715091	13
chr3	186740331	186740391	71
chr3	186816911	186816971	14
chr3	186856931	186856971	17
chr3	186857191	186857671	36
chr3	186928831	186928911	12
chr3	187455731	187455771	15
chr3	187456311	187456351	12
chr3	187457851	187457891	33
chr3	187458811	187458851	23
chr3	187461691	187461771	18
chr3	187462691	187462771	22
chr3	187463131	187463171	45
chr3	187463471	187463511	21
chr3	187463851	187463911	12
chr3	191046611	191046651	12
chr3	191046991	191047371	31
chr3	191047691	191047751	12
chr3	191217651	191217691	26
chr3	192959051	192959091	12
chr3	193310931	193311051	45
chr3	193378651	193378691	60
chr3	193405971	193406011	24
chr3	193463191	193463251	12
chr3	193512111	193512151	14
chr3	193518271	193518311	12
chr3	193534931	193534971	30
chr3	193554851	193554891	15
chr3	193571591	193571631	54
chr3	193587651	193587691	13
chr3	193588271	193588391	12
chr3	193597851	193597891	17
chr3	193603751	193603791	12
chr3	193628791	193629051	37
chr3	193646191	193646311	15
chr3	193681671	193681711	13
chr3	193721051	193721191	319
chr3	193721551	193721591	29
chr3	193788371	193788671	34
chr3	193788971	193789211	16
chr3	193807451	193807651	55
chr3	193815971	193816091	15
chr3	193852251	193852291	54
chr3	193852531	193852911	124
chr3	193853771	193853811	66
chr3	193854831	193854871	17
chr3	193855411	193855451	34
chr3	193855671	193855891	41
chr3	193857391	193857451	14
chr3	193858671	193858711	68
chr3	193859231	193859271	44
chr3	193859551	193859591	57
chr3	193868331	193868391	18
chr3	193972031	193972071	12
chr3	193973251	193973291	38
chr3	193973991	193974051	26
chr3	194030931	194030971	15
chr3	194033331	194033391	22
chr3	194033611	194033651	32
chr3	194041691	194041951	35
chr3	194052851	194052911	12
chr3	194054391	194054451	20
chr3	194054631	194054671	21
chr3	194117011	194117071	14
chr3	194206991	194207091	14
chr3	194207391	194207531	16
chr3	194207691	194207731	23
chr3	194208311	194208491	34
chr3	194293231	194293291	30
chr3	194304531	194304571	21
chr3	194304771	194304811	14
chr3	194339611	194339711	14
chr3	194353431	194353571	17
chr3	194353871	194354271	27
chr3	194354611	194354651	16
chr3	194392871	194392931	13
chr3	194393271	194393371	20
chr3	194403851	194403891	14
chr3	194705951	194705991	16
chr3	194722811	194722871	23
chr3	194756111	194756151	12
chr3	194782991	194783051	12
chr3	194827291	194827351	15
chr3	194838831	194838871	33
chr3	194860231	194860311	14
chr3	194861971	194862231	21
chr3	194871311	194871371	16
chr3	194882931	194883011	20
chr3	194897651	194897751	12
chr3	194980311	194981091	45
chr3	194981211	194981331	16
chr3	194990671	194990731	12
chr3	194991511	194992191	31
chr3	194992371	194992411	39
chr3	195162851	195163031	12
chr3	195163791	195164091	40
chr3	195173951	195174031	13
chr3	195270131	195270371	21
chr3	195423671	195423731	12
chr3	195424371	195424511	17
chr3	195424691	195425291	23
chr3	195441791	195441851	12
chr3	195442911	195443111	14
chr3	195474171	195474231	15
chr3	195474991	195475031	27
chr3	195475751	195475851	16
chr3	195529271	195529311	12
chr3	195530671	195530751	12
chr3	195532211	195532251	12
chr3	195566771	195566911	12
chr3	195583651	195583711	23
chr3	195590091	195590131	24
chr3	195603691	195603851	31
chr3	195613551	195613691	17
chr3	195614771	195614811	14
chr3	195616791	195616851	19
chr3	195618971	195619111	12
chr3	195621551	195621591	12
chr3	195622051	195622211	23
chr3	195622451	195622491	20
chr3	195622771	195622911	22
chr3	195634951	195635111	14
chr3	195635291	195635351	12
chr3	195635871	195635991	14
chr3	195636591	195636911	30
chr3	195637211	195637331	16
chr3	195752011	195752111	12
chr3	195774391	195774471	14
chr3	195774631	195774671	12
chr3	195775231	195775271	19
chr3	195775971	195776031	14
