======================================================================
SISSRs: A tool to identify binding sites from ChIP-Seq data
======================================================================
SISSRs version 1.4 (Release date: Mon, 24 November 2008)

For further information on how to interpret these results or to get
a recent version of the SISSRs software, please visit
http://sissrs.rajajothi.com
======================================================================


======================================================================
REFERENCE
======================================================================
If you use this program in your research, please cite:

Raja Jothi, Suresh Cuddapah, Artem Barski, Kairong Cui, Keji Zhao
Genome-wide identification of in vivo protein-DNA binding sites
from ChIP-Seq Data. Nucleic Acids Research, 36(16):5221-31 (2008)
======================================================================


======================================================================
COMMAND LINE SUMMARY & ESTIMATED PARAMETERS
======================================================================
Data file (i)                           : mm10-C57BL7-ThioMac-PU1-notx.bed
Number of tags in the data file         : 11162225
Number of tags selected for analysis    : 11162225 (100.00%)
Tags mapped to sense strand             : 5850700 (52.42%)
Tags mapped to anti-sense strand        : 5311525 (47.58%)
Background model (Negative Control)     : Poisson
Genome length (s)                       : 2505020000
Fraction of genome mappable by reads (m): 0.80
Effective Genome length  (s*m)          : 2004016000
False discovery rate (d)                : 0.001
Scanning window size (w)                : 20
Average DNA fragment length (f)         : 105
Minimum number of 'directional' tags
  required on each side of the inferred
  binding site (E)                      : 2
Keep one tag per genomic position (a)   : NO
Also reports binding sites supported
  only by reads mapped to either sense
  or anti-sense strand (u)              : NO
======================================================================


======================================================================
BINDING SITES
======================================================================
Tags necessary to identify binding sites: 9 (FDR < 1.00e-03)
(at least E=2 tags on each side)

Chr	cStart	cEnd	NumTags
chr8	128105891	128105931	88
chr8	128148511	128148551	145
chr8	128165171	128165231	11
chr8	128166331	128166371	111
chr8	128168091	128168131	167
chr8	128170051	128170191	19
chr8	128171291	128171331	70
chr8	128172331	128172391	9
chr8	128202271	128202311	18
chr8	128202551	128202591	10
chr8	128202751	128202811	23
chr8	128204891	128204931	34
chr8	128205071	128205131	10
chr8	128210931	128210971	9
chr8	128223211	128223251	28
chr8	128225291	128225351	24
chr8	128239411	128239451	16
chr8	128244831	128244891	15
chr8	128267331	128267451	38
chr8	128268151	128268191	120
chr8	128268991	128269031	15
chr8	128273151	128273351	11
chr8	128282991	128283031	187
chr8	128283571	128283611	135
chr8	128302531	128302571	43
chr8	128306871	128306931	10
chr8	128307531	128307571	18
chr8	128329631	128329691	11
chr8	128336111	128336151	17
chr8	128354211	128354271	11
chr8	128356771	128356811	30
chr8	128357271	128357371	43
chr8	128357491	128357551	15
chr8	128358531	128358571	47
chr8	128358991	128359031	12
chr8	128359291	128359331	33
chr8	128359991	128360031	25
chr8	128369411	128369451	19
chr8	128391531	128391571	94
chr8	128397231	128397271	12
chr8	128452031	128452071	13
chr8	128453651	128453691	63
chr8	128454871	128454911	25
chr8	128456591	128456631	10
chr8	128458191	128458231	11
chr8	128488751	128488791	72
chr8	128491211	128491251	20
chr8	128491351	128491391	14
chr8	128491511	128491551	46
chr8	128506091	128506131	39
chr8	128517871	128517971	11
chr8	128551591	128551631	34
chr8	128558811	128558851	15
chr8	128590491	128590551	12
chr8	128610951	128610991	13
chr8	128646631	128646671	13
chr8	128653711	128653751	12
chr8	128653851	128653931	10
chr8	128654451	128654491	192
chr8	128654611	128654651	39
chr8	128655031	128655071	158
chr8	128658451	128658491	14
chr8	128680731	128680771	37
chr8	128685511	128685631	12
chr8	128694651	128694691	36
chr8	128709471	128709511	10
chr8	128718291	128718331	12
chr8	129234031	129234091	43
chr8	129234691	129234731	159
chr9	3000011	3000051	300
chr9	3000311	3000351	606
chr9	3000571	3000611	506
chr9	3000751	3000791	511
chr9	3000971	3001011	356
chr9	3001191	3001231	324
chr9	3001471	3001511	287
chr9	3001671	3001711	244
chr9	3001971	3002011	66
chr9	3002111	3002151	1040
chr9	3002391	3002431	122
chr9	3002531	3002571	137
chr9	3002751	3002791	248
chr9	3002951	3002991	204
chr9	3003251	3003451	224
chr9	3003871	3004011	167
chr9	3004091	3004231	171
chr9	3004331	3004371	93
chr9	3004471	3004511	252
chr9	3004771	3004811	151
chr9	3004951	3005011	16
chr9	3005071	3005111	39
chr9	3005491	3005531	16
chr9	3005611	3005711	214
chr9	3005831	3005951	543
chr9	3006071	3006111	100
chr9	3006231	3006271	120
chr9	3006651	3006791	648
chr9	3006931	3007051	24
chr9	3007131	3007171	88
chr9	3007271	3007411	376
chr9	3007611	3007651	192
chr9	3007891	3007931	79
chr9	3008011	3008051	98
chr9	3008471	3008511	178
chr9	3008651	3008691	79
chr9	3009211	3009351	108
chr9	3009451	3009491	436
chr9	3009571	3009611	296
chr9	3009711	3009831	282
chr9	3010031	3010071	228
chr9	3010231	3010271	170
chr9	3010611	3010651	239
chr9	3010811	3010851	89
chr9	3011431	3011571	137
chr9	3011711	3011751	738
chr9	3011951	3011991	120
chr9	3012111	3012151	138
chr9	3012531	3012571	17
chr9	3012671	3012711	70
chr9	3012811	3012931	550
chr9	3013011	3013051	308
chr9	3013171	3013291	269
chr9	3013471	3013511	249
chr9	3013671	3013711	213
chr9	3013971	3014071	43
chr9	3014151	3014251	250
chr9	3014411	3014451	135
chr9	3014691	3014731	52
chr9	3014831	3014871	101
chr9	3015011	3015111	48
chr9	3015211	3015251	147
chr9	3015411	3015451	83
chr9	3015531	3015571	117
chr9	3015691	3015731	192
chr9	3015971	3016071	149
chr9	3016311	3016491	55
chr9	3016751	3016791	29
chr9	3017031	3017071	246
chr9	3017291	3017331	95
chr9	3017431	3017471	115
chr9	3017651	3017691	42
chr9	3017831	3017951	265
chr9	3018031	3018071	134
chr9	3018151	3018211	98
chr9	3018311	3018351	858
chr9	3018611	3018651	243
chr9	3018751	3018791	67
chr9	3018911	3018951	76
chr9	3019311	3019351	563
chr9	3019551	3019591	67
chr9	3019711	3019751	133
chr9	3019851	3019891	174
chr9	3020131	3020271	465
chr9	3020471	3020511	382
chr9	3020751	3020791	63
chr9	3020931	3020971	383
chr9	3021471	3021511	51
chr9	3021611	3021651	137
chr9	3021851	3021891	92
chr9	3021991	3022031	145
chr9	3022331	3022371	90
chr9	3022471	3022511	472
chr9	3022711	3022771	40
chr9	3023191	3023231	49
chr9	3023451	3023491	244
chr9	3023631	3023671	199
chr9	3023871	3023911	177
chr9	3024151	3024191	426
chr9	3024391	3024431	97
chr9	3024551	3024591	223
chr9	3024831	3024871	150
chr9	3025051	3025091	425
chr9	3025331	3025371	39
chr9	3025511	3025551	854
chr9	3025711	3025751	254
chr9	3025971	3026011	196
chr9	3026271	3026311	59
chr9	3026611	3026651	139
chr9	3026911	3027051	35
chr9	3027131	3027171	523
chr9	3027331	3027471	135
chr9	3027611	3027651	213
chr9	3027771	3027891	336
chr9	3027991	3028111	349
chr9	3028311	3028451	156
chr9	3028791	3028831	261
chr9	3029011	3029051	279
chr9	3029171	3029211	86
chr9	3029311	3029351	51
chr9	3029431	3029471	138
chr9	3029651	3029731	465
chr9	3029951	3030291	175
chr9	3030471	3030711	230
chr9	3030871	3030991	88
chr9	3031131	3031271	365
chr9	3031491	3031611	141
chr9	3031691	3031731	542
chr9	3032011	3032051	177
chr9	3032171	3032231	200
chr9	3032351	3032391	574
chr9	3032591	3032631	319
chr9	3032891	3032931	387
chr9	3033091	3033131	171
chr9	3033411	3033451	188
chr9	3033671	3033711	94
chr9	3034271	3034311	86
chr9	3034451	3034491	175
chr9	3034651	3034711	172
chr9	3034871	3034911	303
chr9	3035171	3035211	286
chr9	3035391	3035431	232
chr9	3035551	3035591	80
chr9	3035691	3035731	47
chr9	3036031	3036071	360
chr9	3036271	3036311	229
chr9	3036531	3036571	138
chr9	3036691	3036831	67
chr9	3037011	3037051	52
chr9	3037211	3037251	94
chr9	3037391	3037531	80
chr9	3037631	3037771	72
chr9	3037911	3037951	106
chr9	3038111	3038171	453
chr9	3258851	3258891	135
chr9	3335411	3335511	9
chr9	3403291	3403331	13
chr9	3403751	3403791	40
chr9	3403931	3403971	15
chr9	3405651	3405691	12
chr9	4307951	4308031	9
chr9	4309431	4309471	9
chr9	4309591	4309731	13
chr9	4310931	4310971	37
chr9	4319471	4319511	41
chr9	4376391	4376431	10
chr9	4377091	4377131	9
chr9	4398511	4398591	9
chr9	5298331	5298511	31
chr9	5298651	5298691	72
chr9	5298931	5298971	10
chr9	5308811	5308851	40
chr9	5311831	5311871	58
chr9	5333591	5333651	45
chr9	5334471	5334511	10
chr9	5344311	5344371	16
chr9	5578251	5578311	10
chr9	6453251	6453311	14
chr9	7128191	7128231	10
chr9	7177071	7177131	13
chr9	7184111	7184171	47
chr9	7184231	7184291	11
chr9	7184431	7184531	19
chr9	7216391	7216431	10
chr9	7221531	7221571	103
chr9	7221731	7221771	161
chr9	7222811	7222871	37
chr9	7227491	7227531	9
chr9	7251111	7251171	16
chr9	7259831	7259871	16
chr9	7270271	7270311	23
chr9	7291671	7291711	10
chr9	7330451	7330491	10
chr9	7330571	7330691	11
chr9	7331991	7332031	18
chr9	7335871	7335931	24
chr9	7336891	7336931	98
chr9	7337251	7337291	179
chr9	7344291	7344331	156
chr9	7345631	7345671	262
chr9	7345991	7346031	20
chr9	7349611	7349671	12
chr9	7355731	7355771	76
chr9	7453311	7453411	10
chr9	7543591	7543631	20
chr9	7552171	7552271	21
chr9	7554511	7554551	21
chr9	7556431	7556531	26
chr9	7558371	7558411	32
chr9	7564591	7564631	30
chr9	7567531	7567571	61
chr9	7572531	7572571	10
chr9	7572851	7572931	11
chr9	7595411	7595471	15
chr9	7603491	7603551	22
chr9	7605851	7605891	10
chr9	7686171	7686211	16
chr9	7714591	7714651	11
chr9	7734511	7734551	22
chr9	7742871	7742911	10
chr9	7756111	7756151	72
chr9	7763731	7763811	11
chr9	7763971	7764031	11
chr9	7764111	7764151	22
chr9	7764311	7764371	21
chr9	7764731	7764811	16
chr9	7766791	7766831	10
chr9	7773531	7773591	16
chr9	7774691	7774731	105
chr9	7774831	7774871	96
chr9	7775171	7775211	49
chr9	7814071	7814131	13
chr9	7824931	7824971	15
chr9	7836911	7836971	10
chr9	7839171	7839211	12
chr9	7846951	7846991	12
chr9	7857271	7857331	15
chr9	7868231	7868291	37
chr9	7868691	7868751	9
chr9	7868971	7869011	217
chr9	7869611	7869651	10
chr9	7870651	7870691	27
chr9	7872811	7872871	30
chr9	7873031	7873071	119
chr9	7873191	7873251	75
chr9	8017411	8017451	34
chr9	9682491	9682551	10
chr9	12845431	12845511	17
chr9	12909671	12909731	10
chr9	13235411	13235451	18
chr9	13245391	13245431	11
chr9	13245631	13245671	20
chr9	13246891	13246951	31
chr9	13247191	13247251	12
chr9	13247471	13247531	43
chr9	13296311	13296351	47
chr9	13296591	13296631	12
chr9	13297831	13297871	63
chr9	13298871	13299011	43
chr9	13299391	13299431	110
chr9	13304151	13304191	57
chr9	13304291	13304331	24
chr9	13311291	13311331	35
chr9	13313951	13314011	10
chr9	13314191	13314231	55
chr9	13323771	13323851	10
chr9	13442511	13442551	14
chr9	13443611	13443651	142
chr9	13443991	13444051	11
chr9	13466551	13466631	18
chr9	13467111	13467191	16
chr9	13470171	13470211	25
chr9	13484571	13484631	18
chr9	13487391	13487431	42
chr9	13495691	13495751	25
chr9	13498471	13498531	9
chr9	13511431	13511491	18
chr9	13523211	13523251	52
chr9	13526191	13526251	11
chr9	13526431	13526471	42
chr9	13536911	13536951	82
chr9	13541011	13541051	507
chr9	13545851	13545891	66
chr9	13551331	13551371	19
chr9	13551911	13551951	15
chr9	13554951	13555011	23
chr9	13559091	13559131	23
chr9	13560091	13560131	11
chr9	13574331	13574371	45
chr9	13575071	13575111	46
chr9	13584731	13584771	81
chr9	13587191	13587311	164
chr9	13608631	13608751	14
chr9	13629751	13629791	11
chr9	13651231	13651331	21
chr9	13651811	13651851	35
chr9	13653111	13653151	9
chr9	13662431	13662491	14
chr9	13668991	13669031	12
chr9	13671391	13671451	26
chr9	13701891	13701931	16
chr9	13742671	13742711	19
chr9	13748271	13748331	10
chr9	13774931	13774971	32
chr9	13776131	13776171	28
chr9	13804431	13804491	17
chr9	13810011	13810051	32
chr9	13826391	13826451	30
chr9	13826991	13827031	9
chr9	13827131	13827171	16
chr9	13827711	13827751	60
chr9	13835431	13835471	249
chr9	13841371	13841411	17
chr9	13902211	13902251	16
chr9	14003411	14003471	14
chr9	14074371	14074411	55
chr9	14075131	14075171	24
chr9	14086091	14086151	13
chr9	14093371	14093411	30
chr9	14124431	14124471	20
chr9	14147291	14147331	13
chr9	14275111	14275151	51
chr9	14276011	14276051	20
chr9	14287431	14287511	23
chr9	14350951	14350991	34
chr9	14362171	14362231	24
chr9	14365311	14365351	10
chr9	14367651	14367691	20
chr9	14380991	14381031	63
chr9	14381491	14381551	19
chr9	14499071	14499111	9
chr9	14500631	14500691	9
chr9	14501191	14501231	20
chr9	14523851	14523911	10
chr9	14641751	14641811	9
chr9	14698091	14698131	33
chr9	14699151	14699191	9
chr9	14752411	14752471	25
chr9	14758771	14758811	381
chr9	14759151	14759211	12
chr9	14784111	14784171	11
chr9	14784531	14784571	30
chr9	14784851	14784911	15
chr9	14807451	14807491	51
chr9	14832251	14832311	20
chr9	14835471	14835511	170
chr9	14842531	14842591	39
chr9	14846871	14846931	47
chr9	14867211	14867251	20
chr9	14893591	14893631	33
chr9	15034551	15034631	79
chr9	15045131	15045171	30
chr9	15045451	15045511	13
chr9	15099271	15099331	11
chr9	15126211	15126271	12
chr9	15279911	15279951	33
chr9	15280311	15280351	9
chr9	15289471	15289511	26
chr9	15301611	15301651	32
chr9	15306251	15306311	9
chr9	15357731	15357771	37
chr9	15358011	15358071	10
chr9	15371251	15371291	19
chr9	15395631	15395671	35
chr9	15395891	15395931	11
chr9	15706751	15706791	155
chr9	15709411	15709451	190
chr9	15709631	15709671	9
chr9	15710251	15710291	32
chr9	15714951	15714991	54
chr9	15717591	15717631	109
chr9	15738931	15738991	11
chr9	15744091	15744171	12
chr9	15752511	15752551	43
chr9	15880351	15880391	35
chr9	15927531	15927611	9
chr9	15933111	15933171	12
chr9	16038711	16038751	22
chr9	16042871	16042911	12
chr9	16046751	16046791	24
chr9	16096931	16096971	29
chr9	16114311	16114371	9
chr9	16114431	16114491	46
chr9	16127351	16127391	11
chr9	16187951	16188011	20
chr9	16214111	16214151	17
chr9	16214851	16214891	21
chr9	16215511	16215551	395
chr9	16216331	16216371	57
chr9	16226251	16226291	21
chr9	16229031	16229151	12
chr9	16233731	16233771	16
chr9	16238191	16238231	10
chr9	16298851	16298911	15
chr9	16312791	16312831	26
chr9	16313351	16313411	12
chr9	16363891	16363931	19
chr9	18278831	18278871	18
chr9	18292131	18292171	112
chr9	18293571	18293611	87
chr9	18453191	18453231	10
chr9	18468211	18468251	46
chr9	18473651	18473691	133
chr9	18473931	18473971	53
chr9	19621891	19621931	14
chr9	19622211	19622271	72
chr9	20203831	20203931	11
chr9	20385131	20385191	120
chr9	20441511	20441551	11
chr9	20459991	20460051	29
chr9	20460231	20460271	22
chr9	20492531	20492571	76
chr9	20492751	20492791	28
chr9	20544711	20544751	12
chr9	20581351	20581391	28
chr9	20601451	20601491	14
chr9	20607391	20607431	51
chr9	20607571	20607631	9
chr9	20643291	20643351	13
chr9	20643691	20643751	18
chr9	20644771	20644811	122
chr9	20651731	20651771	103
chr9	20652091	20652151	13
chr9	20690651	20690691	68
chr9	20699311	20699351	27
chr9	20740591	20740631	24
chr9	20761031	20761091	9
chr9	20794411	20794451	15
chr9	20804371	20804431	9
chr9	20857311	20857351	26
chr9	20878111	20878211	9
chr9	20878451	20878511	9
chr9	20879231	20879271	11
chr9	20887891	20887931	17
chr9	20888211	20888251	91
chr9	20889331	20889391	9
chr9	20892211	20892291	12
chr9	20898591	20898631	45
chr9	20943531	20943591	23
chr9	20944251	20944291	27
chr9	20946111	20946151	30
chr9	20946351	20946411	10
chr9	20951671	20951731	33
chr9	20952371	20952451	13
chr9	20952891	20952931	17
chr9	20953011	20953051	12
chr9	20961691	20961751	23
chr9	20964811	20964871	16
chr9	20966911	20966951	49
chr9	20973651	20973691	10
chr9	20973851	20973911	67
chr9	20973971	20974011	71
chr9	20976331	20976371	29
chr9	20978331	20978371	11
chr9	20978911	20978951	106
chr9	20979951	20979991	83
chr9	20981311	20981371	14
chr9	20996651	20996691	23
chr9	20997251	20997291	165
chr9	20998471	20998571	26
chr9	21003391	21003451	16
chr9	21012191	21012251	23
chr9	21014791	21014831	52
chr9	21015111	21015151	26
chr9	21015351	21015391	313
chr9	21016211	21016251	34
chr9	21016731	21016771	19
chr9	21017371	21017411	9
chr9	21030351	21030411	11
chr9	21030751	21030791	22
chr9	21030891	21030951	12
chr9	21031051	21031091	17
chr9	21031471	21031511	15
chr9	21033291	21033391	10
chr9	21036311	21036371	25
chr9	21073571	21073611	30
chr9	21073771	21073811	13
chr9	21091151	21091251	15
chr9	21091991	21092211	25
chr9	21101031	21101071	18
chr9	21116591	21116651	11
chr9	21125551	21125611	54
chr9	21125811	21125851	14
chr9	21126051	21126111	9
chr9	21129011	21129051	29
chr9	21131411	21131451	69
chr9	21134831	21134891	10
chr9	21143151	21143191	54
chr9	21146871	21146911	180
chr9	21149951	21149991	64
chr9	21153711	21153751	15
chr9	21154971	21155011	258
chr9	21160971	21161071	10
chr9	21161491	21161531	56
chr9	21167531	21167571	11
chr9	21168491	21168551	158
chr9	21169011	21169051	17
chr9	21181511	21181551	11
chr9	21184011	21184071	13
chr9	21184111	21184231	19
chr9	21195271	21195311	86
chr9	21220611	21220651	43
chr9	21221051	21221091	58
chr9	21221511	21221551	44
chr9	21237231	21237291	9
chr9	21237731	21237771	69
chr9	21241531	21241571	191
chr9	21262291	21262331	19
chr9	21286691	21286731	10
chr9	21287671	21287731	10
chr9	21287971	21288071	10
chr9	21288151	21288271	24
chr9	21291131	21291211	10
chr9	21291651	21291691	19
chr9	21304451	21304491	26
chr9	21313491	21313531	12
chr9	21316811	21316891	30
chr9	21320891	21320951	14
chr9	21321591	21321631	15
chr9	21328191	21328231	73
chr9	21332751	21332791	16
chr9	21348331	21348371	22
chr9	21367331	21367371	12
chr9	21379411	21379451	11
chr9	21411771	21411831	9
chr9	21412451	21412491	40
chr9	21424771	21424871	11
chr9	21425311	21425371	10
chr9	21426231	21426271	169
chr9	21431171	21431211	61
chr9	21436231	21436271	46
chr9	21446371	21446431	26
chr9	21453171	21453211	20
chr9	21457491	21457531	84
chr9	21460231	21460271	32
chr9	21463391	21463431	53
chr9	21463531	21463571	116
chr9	21463911	21463951	21
chr9	21510511	21510551	110
chr9	21515451	21515491	19
chr9	21525331	21525371	36
chr9	21526151	21526191	76
chr9	21527991	21528031	72
chr9	21537771	21537811	12
chr9	21547511	21547551	9
chr9	21592771	21592811	116
chr9	21602191	21602251	13
chr9	21606811	21606871	49
chr9	21610071	21610131	19
chr9	21616131	21616171	42
chr9	21621251	21621291	12
chr9	21660551	21660591	17
chr9	21704351	21704391	145
chr9	21714671	21714711	19
chr9	21715411	21715451	167
chr9	21715871	21715931	10
chr9	21719011	21719051	27
chr9	21723471	21723511	50
chr9	21723971	21724011	17
chr9	21724231	21724491	15
chr9	21725651	21725731	11
chr9	21728051	21728091	36
chr9	21728551	21728591	53
chr9	21740491	21740551	10
chr9	21792951	21792991	10
chr9	21816871	21816911	24
chr9	21859691	21859731	9
chr9	21901651	21901691	45
chr9	21909611	21909651	81
chr9	21924231	21924271	43
chr9	21926951	21926991	18
chr9	21955591	21955631	128
chr9	21956111	21956151	26
chr9	21962171	21962291	11
chr9	21969471	21969531	11
chr9	21989431	21989471	15
chr9	22002551	22002591	95
chr9	22002851	22002991	38
chr9	22003431	22003471	15
chr9	22071371	22071411	20
chr9	22071471	22071531	19
chr9	22085251	22085291	12
chr9	22085471	22085511	12
chr9	22117671	22117711	10
chr9	22118191	22118291	12
chr9	22119631	22119671	212
chr9	22120071	22120111	23
chr9	22122291	22122331	85
chr9	22122691	22122731	12
chr9	22123211	22123251	17
chr9	22125811	22125851	173
chr9	22130671	22130711	34
chr9	22131031	22131171	17
chr9	22131271	22131331	27
chr9	22131631	22131691	22
chr9	22143291	22143331	9
chr9	22144451	22144491	13
chr9	22151131	22151191	23
chr9	22156771	22156811	45
chr9	22165271	22165311	10
chr9	22225671	22225711	448
chr9	22226031	22226071	22
chr9	22261851	22261891	21
chr9	22306891	22306931	23
chr9	22307651	22307711	17
chr9	22313471	22313511	17
chr9	22322351	22322391	26
chr9	22327871	22327911	39
chr9	22328291	22328331	38
chr9	22342871	22342911	172
chr9	22366831	22366891	12
chr9	22367631	22367671	46
chr9	22368051	22368091	28
chr9	22388071	22388111	178
chr9	22394931	22394971	76
chr9	22411391	22411491	43
chr9	22457631	22457671	9
chr9	22468271	22468311	9
chr9	22475531	22475571	21
chr9	22475771	22475811	24
chr9	22476111	22476171	14
chr9	22484791	22484831	9
chr9	22530851	22530891	38
chr9	22533211	22533271	25
chr9	22619411	22619451	34
chr9	22649771	22649831	16
chr9	22665331	22665371	12
chr9	22673071	22673111	53
chr9	22675271	22675311	15
chr9	22681571	22681611	11
chr9	22686931	22686971	9
chr9	22709951	22710071	9
chr9	22814811	22814851	18
chr9	23167851	23167891	29
chr9	23570331	23570371	122
chr9	23594831	23594891	26
chr9	23625371	23625411	13
chr9	23669391	23669431	34
chr9	23670811	23670851	37
chr9	23729631	23729691	9
chr9	24499431	24499471	10
chr9	24499671	24499711	11
chr9	24503451	24503531	14
chr9	24510651	24510691	14
chr9	24512191	24512231	38
chr9	24542091	24542131	236
chr9	25073231	25073291	18
chr9	25076211	25076271	20
chr9	25093171	25093231	10
chr9	25124111	25124171	48
chr9	25130571	25130611	144
chr9	25150731	25150771	25
chr9	25151811	25151851	38
chr9	25151971	25152011	56
chr9	25152311	25152391	9
chr9	25155951	25155991	31
chr9	25167411	25167451	11
chr9	25167591	25167631	49
chr9	25175331	25175391	17
chr9	25186611	25186691	15
chr9	25191711	25191771	21
chr9	25244051	25244151	9
chr9	25251191	25251231	55
chr9	25251851	25251951	27
chr9	25252451	25252491	21
chr9	25253191	25253271	18
chr9	25253571	25253611	13
chr9	25261171	25261211	71
chr9	25282391	25282451	11
chr9	25290471	25290551	11
chr9	25294431	25294471	23
chr9	25318291	25318351	9
chr9	25429991	25430031	13
chr9	25446051	25446091	11
chr9	25482571	25482611	79
chr9	25484991	25485031	23
chr9	25485691	25485731	32
chr9	25486491	25486531	37
chr9	25488751	25488791	45
chr9	25490471	25490511	12
chr9	25504211	25504251	72
chr9	25504911	25504971	14
chr9	25508991	25509031	79
chr9	25510851	25510891	92
chr9	25528751	25528791	28
chr9	25541551	25541591	154
chr9	25549291	25549331	16
chr9	25549831	25549971	38
chr9	25570451	25570511	169
chr9	25570751	25570811	20
chr9	25585811	25585851	12
chr9	25590991	25591051	12
chr9	25592211	25592251	75
chr9	25845091	25845131	31
chr9	26783591	26783651	46
chr9	26997271	26997311	93
chr9	26999191	26999231	15
chr9	26999571	26999611	14
chr9	27000231	27000271	25
chr9	27023791	27023831	75
chr9	27026951	27026991	31
chr9	27029971	27030091	9
chr9	27030751	27030791	10
chr9	27098131	27098211	14
chr9	27099691	27099731	25
chr9	27109631	27109671	72
chr9	27213211	27213251	50
chr9	28622091	28622151	23
chr9	29750771	29750811	41
chr9	29790131	29790171	20
chr9	29888911	29888951	80
chr9	30438691	30438751	34
chr9	30448631	30448671	17
chr9	30448731	30448791	10
chr9	30449251	30449291	12
chr9	30940491	30940531	11
chr9	30972351	30972391	13
chr9	31009511	31009551	38
chr9	31018411	31018471	29
chr9	31029811	31029851	24
chr9	31030031	31030091	9
chr9	31030351	31030391	11
chr9	31042091	31042171	10
chr9	31050431	31050471	164
chr9	31120271	31120331	9
chr9	31130071	31130111	22
chr9	31130451	31130491	16
chr9	31145731	31145771	75
chr9	31151251	31151291	31
chr9	31157471	31157511	17
chr9	31157971	31158011	17
chr9	31158471	31158531	15
chr9	31158711	31158771	12
chr9	31163191	31163231	31
chr9	31163411	31163451	12
chr9	31163571	31163631	10
chr9	31168811	31168851	122
chr9	31168931	31168971	50
chr9	31174191	31174231	14
chr9	31174611	31174651	12
chr9	31179831	31179871	9
chr9	31189371	31189411	17
chr9	31209511	31209551	13
chr9	31211791	31211831	30
chr9	31247671	31247711	98
chr9	31247911	31247951	20
chr9	31252531	31252591	18
chr9	31253511	31253551	9
chr9	31262431	31262471	51
chr9	31266511	31266551	72
chr9	31268091	31268131	11
chr9	31279431	31279511	11
chr9	31279711	31279751	9
chr9	31280811	31280851	50
chr9	31283171	31283231	21
chr9	31284931	31284971	26
chr9	31290251	31290291	29
chr9	31325651	31325731	12
chr9	31352891	31352971	19
chr9	31386131	31386191	43
chr9	31418991	31419031	44
chr9	31841291	31841351	67
chr9	31857891	31857931	12
chr9	31926091	31926151	27
chr9	31931471	31931531	19
chr9	31931871	31931931	22
chr9	32040231	32040271	107
chr9	32074971	32075011	14
chr9	32118091	32118151	24
chr9	32138791	32138831	56
chr9	32146371	32146431	43
chr9	32181371	32181431	9
chr9	32211571	32211611	18
chr9	32272211	32272251	13
chr9	32391291	32391331	46
chr9	32445891	32445991	25
chr9	32466611	32466651	54
chr9	32470651	32470691	67
chr9	32471971	32472011	40
chr9	32472571	32472611	264
chr9	32474871	32474911	12
chr9	32475111	32475231	122
chr9	32478811	32478851	21
chr9	32479091	32479131	28
chr9	32485491	32485531	49
chr9	32486871	32486971	16
chr9	32493791	32493831	37
chr9	32500271	32500311	52
chr9	32501011	32501071	185
chr9	32501471	32501511	10
chr9	32501591	32501631	15
chr9	32507771	32507811	387
chr9	32508391	32508431	10
chr9	32508891	32508931	184
chr9	32509231	32509271	9
chr9	32509811	32509871	23
chr9	32510011	32510051	17
chr9	32510911	32511011	15
chr9	32511331	32511431	11
chr9	32516451	32516511	9
chr9	32516871	32516911	53
chr9	32521631	32521671	37
chr9	32529811	32529851	31
chr9	32531151	32531191	113
chr9	32539411	32539451	38
chr9	32540191	32540231	73
chr9	32540531	32540631	12
chr9	32540791	32540831	14
chr9	32541431	32541471	209
chr9	32541691	32541731	12
chr9	32544771	32544811	22
chr9	32562631	32562791	21
chr9	32570851	32570911	28
chr9	32574731	32574771	16
chr9	32582071	32582111	11
chr9	32582451	32582511	21
chr9	32590091	32590131	12
chr9	32591951	32591991	18
chr9	32652431	32652471	51
chr9	32653551	32653591	17
chr9	32666291	32666331	13
chr9	32668171	32668211	131
chr9	32672631	32672671	18
chr9	32680331	32680391	10
chr9	32686051	32686091	12
chr9	32695891	32696031	17
chr9	32709971	32710011	15
chr9	32716231	32716291	23
chr9	32720231	32720271	16
chr9	32925871	32925911	16
chr9	32940491	32940551	13
chr9	34983651	34983691	9
chr9	35039551	35039591	14
chr9	35049871	35049911	11
chr9	35050131	35050171	191
chr9	35055831	35055891	114
chr9	35056191	35056231	42
chr9	35056771	35056811	194
chr9	35060071	35060111	175
chr9	35061711	35061751	39
chr9	35062251	35062351	25
chr9	35063211	35063251	21
chr9	35069291	35069331	14
chr9	35099191	35099231	26
chr9	35099471	35099511	12
chr9	35101771	35101811	167
chr9	35115551	35115651	10
chr9	35117471	35117511	32
chr9	35124031	35124071	36
chr9	35124271	35124311	21
chr9	35124571	35124611	16
chr9	35175471	35175571	19
chr9	35176011	35176051	70
chr9	35183571	35183631	42
chr9	35199351	35199411	29
chr9	35199891	35199971	10
chr9	35210391	35210431	38
chr9	35210831	35210971	30
chr9	35211131	35211171	56
chr9	35211491	35211551	9
chr9	35226551	35226591	15
chr9	35236411	35236531	15
chr9	35265371	35265411	248
chr9	35267691	35267731	26
chr9	35278031	35278071	107
chr9	35278591	35278631	18
chr9	35278871	35278931	9
chr9	35282651	35282691	247
chr9	35305531	35305571	9484
chr9	35479711	35479751	12
chr9	35546871	35546911	49
chr9	35569671	35569711	16
chr9	35570091	35570151	11
chr9	35570231	35570271	21
chr9	36767991	36768031	13
chr9	36768631	36768671	54
chr9	36782811	36782871	13
